source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C36,C36,Lama5,Itga2_Itgb1,0.2265625,0.0,0.049804688,0.24007017656805074,0.6365838929335175,1.0,0.21510209,0.1041245771960949,0.3952977157494156
C17,C36,Col14a1,Itga2_Itgb1,0.2265625,0.0,0.049804688,0.28243796407656874,0.6760198118496658,1.0,0.21510209,0.1041245771960949,0.3952977157494156
C36,C36,Gnai2,S1pr1,5.8828125,0.0,4.099121,0.10873302339850134,15.558054633712008,0.25980613,0.7131574,0.6138148922968777,0.39553107158008716
C36,C17,Osm,Il6st_Lifr,1.1458334,0.0,0.78125006,0.3052781530164186,5.626151696984885,0.6818182,0.5204766,0.028735863802441506,0.3970305706634676
C17,C17,Tgfb1,Eng,1.4375001,1.0,0.75347227,-0.37117310931871306,-15.542849221956894,0.07260295,0.51595724,1.0,0.3976334034465818
C17,C17,Ccl2,Ccr1,3.1979167,0.0,7.945312,0.26889726470918934,18.253720475830306,0.5132232,0.7758551,0.03477783933125497,0.3983705483094389
C17,C36,Arf1,Insr,1.0911458,1.0,0.7835286,-0.2114166706566767,-5.771170119406341,0.18432438,0.52084,1.0,0.399398565544223
C17,C36,Adam9,Itgb1,1.0911459,0.122,0.7356771,0.18229119201772168,-2.9351751440878333,0.44098276,0.5129722,1.0,0.4000049123744989
C36,C36,Mif,Cd74_Cxcr4,3.1796875,0.0,6.4467773,0.3306352213436786,18.435476999720738,0.7951326,0.75716007,0.007045013481659333,0.4015841802294803
C17,C17,Adam9,Itgb5,1.0833335,0.0,0.7291668,0.4918879985009775,5.1356200477080165,0.88310665,0.51186174,0.03167545429650139,0.4023859723814377
C17,C36,Icam1,Il2rg,1.3203125,0.0,0.727539,0.20916185106708707,6.024725835956876,0.4513328,0.51158255,0.08093011400445806,0.40477632153224435
C36,C17,Icam1,Spn,0.22916667,1.0,0.05078125,-0.37650743866310693,-7.914610087095798,0.023269692,0.21674585,1.0,0.4077010198789372
C36,C36,Mif,Cd74_Cxcr2,3.1484375,0.0,6.128418,0.297616129687536,16.281810975015016,0.75586677,0.75247395,0.011321205788002131,0.4080411767785582
