source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C36,C17,B2m,Cd3d,6.0234847,0.884,7.7651515,-0.1679590917299869,-2.921572414057654,0.26547962,0.8212619,1.0,0.15257652970721383
C36,C17,Apoe,Abca1,4.2162876,1.0,9.513634,-0.6551369602137206,-423.8142721568276,0.028998738,0.8356842,1.0,0.1598381642983704
C17,C36,S100a8,Itgb2,4.204924,0.185,15.758331,0.11043517854741665,384.51444187277065,0.5409322,0.8674712,0.3152841331320727,0.16229181245283328
C17,C36,Mfge8,Pdgfrb,0.24431819,0.008,0.045454547,0.4946869132788316,0.052602544926279804,0.20623387,0.26010484,1.0,0.1645052410913982
C17,C36,Mfge8,Itgb3,0.24431819,0.019,0.045454547,0.42793716669639176,0.252644672559426,0.2018117,0.26010484,1.0,0.1645052410913982
C17,C17,Ccl12,Ccr5,4.200001,0.0,10.879999,0.048265208988791636,54.30970507114114,0.94623655,0.8446918,0.02042844671814499,0.16476188799232774
C36,C17,Tgfb1,Itgb1,4.196969,0.001,11.212115,0.6110913317866974,10.151896052105393,0.4187105,0.84665394,0.14113996365079878,0.1672484043783835
C36,C17,Apoe,Lrp1,4.191288,1.0,9.159089,-0.6519375543947443,-425.82106373090505,0.030963644,0.83305997,1.0,0.1697512773466886
C17,C17,Gnai2,Ccr5,4.1833324,0.782,10.826662,-0.0032936359246234816,7.26491822260957,0.39252207,0.84436923,1.0,0.17227042176915142
C17,C36,Ccl12,Ccr1,4.172728,0.247,10.509093,-0.009225768790238502,42.34565259768121,0.47619054,0.84240305,0.934647723342526,0.17480585240296964
C17,C36,F13a1,Itga4,4.160985,0.04,9.488637,0.1228018877964899,25.458068332812008,0.5500889,0.83550346,0.16963772314820008,0.17992523179640912
C17,C36,Gnai2,Igf1r,4.15606,0.0,10.457575,0.870767083224438,-0.8461254318451381,0.37812418,0.8420766,0.25669871931544846,0.1825091108278451
C36,C17,Nampt,Insr,0.21590912,0.888,0.045454558,-0.15200854004260175,-0.2829030719733658,0.1350522,0.26010486,1.0,0.18402666336502604
C36,C17,Cd274,Cd80,0.219697,0.045,0.045454558,0.24093107750144016,0.3682526273618691,0.4842852,0.26010484,0.5896773976528421,0.18402666336502604
C36,C17,Selplg,Itgb2,4.1541667,0.007,13.85,0.40362436379979155,-10.952619341277494,0.31384012,0.8598735,1.0,0.1851090358734005
C36,C17,Hspa8,Ldlr,8.91894,0.012,6.6909094,0.3710661344408863,2.4758394514551627,0.35653827,0.8100711,0.3360459146041899,0.19035678210872625
C36,C17,Apoe,Lrp6,4.0954547,1.0,7.7999997,-0.6651175959130944,-428.42073160453293,0.021909947,0.8215903,1.0,0.19035678210872625
C17,C36,F13a1,Itgb1,4.024621,0.419,7.590909,-0.12696469344435368,24.778054881971567,0.3905027,0.81959015,1.0,0.19566809042509192
C17,C17,F13a1,Itga4,4.020833,0.0,7.538192,0.027390527912379573,26.587133179362564,0.43701488,0.81907433,0.25669871931544846,0.19834746870132952
C36,C36,Apoe,Sorl1,4.0,1.0,6.446281,-0.3024735706420891,-428.93573865987753,0.023606334,0.8071893,1.0,0.2010425467380359
C36,C17,H2-M3,Cd4,0.22386366,0.989,0.047727283,-0.30792191266262187,-1.1277655672549887,0.103737116,0.26482707,1.0,0.20345826446486126
C17,C36,Col14a1,Itga1_Itgb1,0.22386366,0.056,0.047727283,0.2393256358775319,0.3392323021869247,0.7659574,0.26482707,0.607051629191478,0.20345826446486126
C36,C17,Gnai2,Adcy7,5.1060605,0.027,6.363635,0.3270216833872683,2.544213697974082,0.378643,0.80618316,0.25226499120306406,0.20375334393794975
C17,C36,S100a9,Itgb2,3.971591,0.165,14.443181,0.11078680869570069,326.1899928466114,0.5497266,0.8623811,0.3778408409017769,0.20375334393794975
C36,C17,Arpc5,Adrb2,3.9655302,0.0,14.016665,0.6802203897656565,9.628074296430997,0.6626428,0.86059266,0.007769210360690915,0.2092217460430891
C36,C36,Cd34,Sell,3.9545455,0.0,15.289257,1.859297994184756,17.607540463709718,0.96879774,0.8657244,0.0009854101218869714,0.21197928352410714
C17,C17,Pf4,Lrp1,3.9500008,0.0,8.535765,0.07150582575324069,29.22148140880628,1.0,0.8281013,0.02042844671814499,0.21475229764456769
C17,C17,S100a8,Itgb2,3.9499998,0.648,12.907429,-0.004832192497172635,374.44033398397283,0.44306996,0.8555733,0.3994546394397247,0.21754069972730283
